obj1_bin_0,obj1_nom_0,obj1_nom_1,obj1_ord_0,obj1_ord_1,obj1_ord_2,obj1_qnt_0,obj1_qnt_1,obj1_qnt_2,obj1_qnt_3,obj2_bin_0,obj2_nom_0,obj2_nom_1,obj2_ord_0,obj2_ord_1,obj2_ord_2,obj2_qnt_0,obj2_qnt_1,obj2_qnt_2,obj2_qnt_3,Collision
1,star,square,medium,high,high,1.27,1.35,34.59,51.32,0,square,triangle,low,low,medium,72.03,52.47,57.08,27.64,Да
1,hexagon,circle,medium,high,medium,25.72,87.68,66.1,27.62,0,square,star,low,medium,medium,27.59,20.6,53.24,56.59,Да
1,square,star,high,high,high,2.54,1.43,71.28,54.0,1,hexagon,square,medium,high,low,72.25,40.85,57.38,60.01,Да
1,hexagon,star,medium,medium,low,86.12,42.48,77.3,37.88,0,star,triangle,medium,medium,high,36.97,13.11,39.04,55.54,Да
0,triangle,star,high,medium,medium,19.87,91.66,86.2,92.11,0,square,circle,medium,low,high,27.41,61.66,80.32,24.65,Да
1,star,circle,high,high,high,77.07,65.84,56.62,37.56,0,square,triangle,low,medium,high,39.26,66.93,90.9,70.83,Да
0,star,square,high,high,low,3.33,58.33,60.44,4.01,1,star,hexagon,medium,high,high,95.08,40.53,25.29,56.61,Нет
0,hexagon,star,low,low,medium,39.84,31.35,71.11,76.36,1,square,star,medium,high,medium,90.53,33.97,3.8,40.37,Да
1,square,hexagon,medium,high,high,35.86,96.61,14.89,96.37,0,circle,star,medium,medium,high,91.4,84.98,20.29,5.21,Да
0,hexagon,square,medium,medium,medium,32.93,16.82,20.01,16.94,0,square,star,low,high,high,91.74,57.61,75.73,33.13,Нет
1,triangle,circle,high,low,medium,57.02,26.99,76.43,97.28,0,circle,square,medium,low,low,17.83,66.7,86.84,35.24,Да
1,square,triangle,low,high,medium,39.13,45.3,13.5,61.72,0,triangle,star,low,medium,low,89.61,12.75,34.86,79.12,Нет
0,triangle,star,medium,low,high,40.32,12.63,68.85,84.74,1,triangle,triangle,medium,high,high,21.23,71.33,15.24,51.34,Нет
0,square,hexagon,medium,high,low,18.92,42.35,3.24,47.29,1,circle,square,medium,low,medium,83.81,44.46,85.85,93.21,Да
1,hexagon,triangle,low,high,low,41.45,3.93,33.75,62.25,1,hexagon,hexagon,high,medium,medium,54.19,36.67,21.46,75.07,Да
1,circle,triangle,medium,low,medium,74.11,92.41,66.22,84.11,0,circle,circle,high,high,medium,24.0,92.94,24.19,53.8,Да
0,hexagon,star,medium,low,high,32.31,32.21,70.67,98.28,1,hexagon,star,low,high,low,39.85,5.39,9.26,16.89,Да
0,square,star,medium,medium,high,85.71,63.38,63.01,18.48,1,star,triangle,high,low,medium,43.34,19.56,91.03,22.1,Да
0,triangle,triangle,low,high,high,16.61,87.05,44.15,89.87,0,star,square,high,high,low,73.32,37.5,32.67,16.01,Нет
1,hexagon,hexagon,low,medium,low,84.66,81.83,25.47,66.73,1,circle,triangle,high,medium,medium,60.6,32.4,17.18,44.29,Да
1,square,square,high,medium,high,61.58,87.34,61.33,94.69,0,hexagon,star,low,low,low,81.68,51.07,95.36,72.25,Да
0,triangle,star,high,high,medium,42.38,72.03,18.5,31.81,0,triangle,circle,medium,medium,low,39.68,40.09,33.55,75.93,Да
1,triangle,star,high,high,high,3.52,19.37,6.03,24.26,0,circle,square,low,low,low,74.36,78.83,74.75,9.62,Да
1,triangle,circle,medium,medium,low,12.66,36.65,1.96,36.55,1,circle,triangle,high,high,high,79.28,76.8,23.04,49.59,Да
0,square,star,high,medium,low,41.43,51.2,26.77,88.45,1,hexagon,square,low,low,low,6.31,77.24,72.68,48.14,Да
0,triangle,circle,high,medium,low,87.79,33.7,3.0,45.96,0,star,star,low,low,low,37.56,36.94,23.22,43.89,Да
0,triangle,triangle,high,high,low,95.68,95.52,24.92,95.15,1,triangle,star,low,medium,low,88.6,40.74,63.77,30.12,Да
1,hexagon,hexagon,high,low,high,92.97,80.68,28.94,24.23,1,hexagon,hexagon,medium,high,medium,70.5,72.05,44.09,47.58,Да
1,triangle,circle,high,high,high,27.41,79.9,34.49,22.05,0,hexagon,hexagon,medium,medium,low,41.84,12.42,79.87,51.66,Да
0,circle,circle,medium,medium,low,25.65,36.11,71.35,67.84,1,triangle,star,high,medium,high,18.3,85.19,73.03,59.97,Да
1,square,square,low,low,high,73.95,75.48,44.13,29.17,1,circle,square,medium,high,medium,9.66,54.13,93.55,37.74,Да
1,triangle,triangle,medium,high,medium,94.06,61.41,98.53,12.92,0,circle,triangle,high,low,medium,22.94,84.85,37.66,94.51,Да
0,triangle,circle,low,low,low,13.33,37.52,94.74,37.59,0,square,triangle,medium,medium,high,24.47,79.36,75.43,33.88,Да
0,star,circle,high,low,low,37.76,30.83,98.15,26.62,1,triangle,square,high,low,low,37.07,37.44,96.88,89.51,Да
1,hexagon,triangle,medium,medium,high,83.64,78.88,41.22,41.3,0,hexagon,circle,low,high,low,17.69,10.16,33.63,80.13,Нет
1,triangle,star,high,high,medium,49.2,59.68,4.42,18.65,0,square,square,high,low,medium,14.6,92.08,29.0,46.53,Да
1,hexagon,hexagon,medium,high,low,84.24,3.7,86.03,95.7,0,square,star,medium,high,high,84.4,34.46,76.91,49.63,Да
0,hexagon,triangle,medium,low,medium,11.68,2.17,43.49,80.16,1,square,star,high,high,medium,24.95,37.37,44.55,86.99,Да
1,circle,square,high,high,low,77.7,84.2,64.12,84.09,0,circle,hexagon,medium,low,medium,56.16,90.9,39.87,49.27,Да
1,square,square,high,high,high,38.96,8.98,84.34,29.78,0,star,triangle,low,high,low,19.93,91.73,54.56,67.94,Да
1,circle,hexagon,low,high,low,69.31,51.94,60.73,85.68,1,square,hexagon,low,medium,low,49.18,26.29,93.55,80.93,Да
0,square,square,high,high,high,29.32,60.87,73.69,59.08,1,hexagon,triangle,medium,medium,high,27.67,8.9,8.39,90.79,Да
1,star,triangle,low,medium,medium,69.19,91.6,24.87,5.67,1,circle,square,high,low,medium,8.68,0.11,46.57,21.82,Да
1,circle,star,high,medium,high,70.21,51.45,19.51,15.33,1,star,circle,low,medium,high,98.22,43.83,11.01,97.54,Да
1,hexagon,square,low,high,high,41.93,19.4,55.53,44.6,0,star,triangle,high,high,medium,45.78,56.86,88.36,96.53,Да
0,triangle,triangle,medium,high,low,96.92,26.07,63.79,39.38,1,square,circle,low,medium,high,39.3,27.03,13.67,29.74,Да
0,star,square,medium,high,low,0.05,4.89,87.18,79.53,0,square,circle,low,medium,high,19.91,25.97,8.97,61.37,Да
1,square,circle,high,high,medium,67.42,22.21,82.14,87.37,0,circle,circle,high,low,high,49.54,35.68,96.38,4.69,Да
1,circle,circle,medium,high,medium,90.87,81.51,98.91,86.49,1,square,square,medium,high,high,63.52,26.31,56.33,16.78,Да
0,star,star,high,medium,medium,85.75,75.69,96.64,37.53,1,circle,circle,medium,medium,medium,30.47,85.84,82.59,58.38,Да
1,circle,circle,high,low,high,56.47,8.19,62.35,63.58,1,star,circle,medium,high,high,48.04,64.28,47.03,65.01,Да
1,hexagon,circle,high,low,high,89.58,47.96,50.35,49.71,0,hexagon,star,medium,low,medium,23.71,82.89,43.56,53.46,Нет
0,circle,square,low,low,low,10.79,30.18,76.06,88.89,0,hexagon,star,high,medium,high,52.77,86.05,91.16,70.47,Нет
0,square,square,low,medium,medium,54.35,64.99,26.14,88.9,1,triangle,triangle,high,high,low,78.72,43.5,98.99,79.29,Да
1,square,hexagon,high,medium,low,98.13,96.13,35.24,5.39,0,triangle,star,low,medium,medium,6.02,47.76,61.85,16.85,Да
0,triangle,star,medium,high,low,99.16,63.07,76.71,57.21,0,triangle,triangle,low,low,medium,51.78,97.78,91.82,65.96,Да
1,triangle,circle,medium,medium,high,67.92,74.57,95.0,50.35,1,hexagon,circle,low,low,medium,39.94,81.68,86.27,56.26,Да
0,square,hexagon,medium,medium,low,16.77,39.81,89.54,77.04,1,square,star,high,high,high,7.4,79.79,54.4,11.76,Да
0,square,square,low,high,high,11.29,3.27,7.29,19.58,1,circle,hexagon,low,medium,medium,94.05,58.37,94.11,22.86,Нет
1,square,hexagon,low,high,low,92.24,41.81,23.19,69.5,1,hexagon,square,high,medium,high,25.98,46.12,21.01,41.97,Да
0,star,circle,low,high,medium,88.07,51.08,27.33,73.86,0,triangle,star,high,high,high,56.46,89.46,88.48,86.38,Да
0,circle,hexagon,medium,low,medium,31.54,49.27,38.32,2.67,1,triangle,square,high,low,low,37.26,80.46,30.94,21.7,Да
1,star,triangle,medium,low,low,93.16,23.35,7.07,43.13,1,square,star,low,low,low,27.11,51.68,3.05,18.29,Да
1,hexagon,star,medium,high,low,13.05,47.5,23.09,97.89,0,triangle,star,medium,medium,low,52.72,27.05,78.71,72.1,Да
1,triangle,circle,medium,high,medium,29.45,71.8,71.61,30.06,1,triangle,hexagon,high,high,high,68.9,14.73,93.0,97.58,Нет
1,circle,triangle,low,low,medium,64.41,31.15,24.45,88.45,0,circle,circle,low,medium,medium,78.55,55.27,21.68,44.73,Да
0,triangle,hexagon,high,high,high,17.07,63.4,94.25,58.69,0,square,triangle,low,low,medium,63.39,29.6,53.41,35.01,Да
1,hexagon,circle,medium,high,medium,98.91,15.32,42.3,29.65,0,star,star,medium,low,low,52.63,26.42,74.93,25.39,Да
1,square,hexagon,medium,low,high,22.26,27.8,9.97,83.6,0,star,star,high,low,medium,77.73,10.58,33.16,4.97,Да
0,triangle,star,low,medium,medium,24.53,88.39,84.27,99.07,1,triangle,square,high,medium,low,51.75,3.45,14.69,17.84,Нет
1,square,star,low,high,low,47.46,62.66,91.55,74.2,0,triangle,circle,low,high,low,97.42,78.34,39.22,9.34,Да
0,triangle,square,medium,low,low,77.85,8.58,92.81,6.13,1,circle,star,high,medium,medium,52.67,10.8,45.66,49.41,Да
0,hexagon,triangle,high,low,medium,12.05,26.46,49.39,5.24,0,star,star,medium,high,medium,31.72,88.86,74.22,97.82,Нет
0,triangle,star,low,low,low,66.74,99.4,92.05,49.16,0,square,triangle,high,medium,high,44.64,21.38,19.87,78.74,Нет
0,hexagon,triangle,low,medium,high,9.94,27.01,70.92,0.61,1,square,circle,low,high,medium,49.0,75.97,81.51,60.17,Нет
1,circle,hexagon,low,high,high,9.47,58.05,19.56,67.59,0,hexagon,circle,high,high,medium,28.35,82.3,50.22,48.66,Да
0,star,triangle,low,high,high,4.14,55.03,53.32,1.63,1,hexagon,star,high,low,low,15.87,79.26,90.39,61.72,Да
1,hexagon,circle,medium,high,medium,54.46,40.24,43.28,97.31,0,square,circle,high,low,high,43.14,87.29,56.58,37.6,Да
1,triangle,square,medium,medium,high,43.6,3.38,45.11,88.06,0,hexagon,circle,high,medium,medium,89.7,33.97,44.69,17.84,Да
0,circle,triangle,medium,low,low,30.74,28.43,41.33,81.54,0,circle,triangle,low,high,high,25.55,98.59,28.68,58.98,Нет
0,hexagon,triangle,high,low,high,52.71,95.33,17.53,81.24,0,triangle,hexagon,low,low,high,36.18,27.96,10.62,52.81,Нет
1,triangle,star,low,high,medium,50.18,1.92,39.0,83.44,1,square,triangle,high,medium,low,75.77,93.43,37.17,94.45,Да
0,hexagon,circle,low,medium,high,47.39,71.57,51.2,43.43,1,star,hexagon,low,low,low,8.23,43.74,41.36,64.98,Да
0,hexagon,star,low,low,low,17.25,89.27,28.57,79.19,0,star,triangle,low,high,medium,82.51,5.69,56.83,77.34,Нет
1,square,triangle,medium,medium,low,89.7,76.24,17.69,36.72,1,square,star,low,low,low,72.03,78.49,85.99,9.27,Да
0,triangle,hexagon,low,high,medium,62.0,32.32,19.82,84.84,1,hexagon,triangle,high,medium,high,54.98,78.74,46.38,76.09,Да
1,star,star,medium,medium,high,12.73,52.05,19.3,61.8,0,hexagon,circle,high,medium,low,20.95,19.73,31.43,98.28,Да
0,hexagon,star,medium,high,low,25.55,86.75,44.68,35.83,1,square,circle,high,medium,low,9.27,82.35,87.33,65.75,Да
0,circle,circle,high,medium,medium,76.46,97.55,20.91,74.55,0,square,square,high,medium,high,23.17,15.76,73.39,74.21,Нет
1,triangle,star,low,medium,medium,77.64,9.7,71.73,24.28,1,square,star,medium,low,high,76.15,15.14,30.7,97.95,Да
0,star,star,medium,low,medium,72.57,12.43,33.56,96.47,0,circle,circle,high,medium,low,93.35,80.89,16.69,39.13,Нет
1,triangle,square,low,low,medium,79.05,95.58,93.94,66.47,1,star,star,high,medium,low,73.79,29.02,29.1,82.42,Да
0,star,triangle,medium,medium,medium,59.82,87.26,6.27,40.12,0,circle,triangle,high,low,low,52.76,7.69,12.36,39.97,Нет
1,star,circle,medium,low,medium,28.88,21.11,31.0,55.07,1,circle,circle,medium,low,high,95.07,95.63,90.34,42.59,Да
0,hexagon,star,medium,high,low,35.77,97.01,73.84,73.76,1,triangle,star,high,high,high,82.86,55.7,61.17,65.82,Да
1,square,triangle,medium,high,high,50.96,20.9,68.48,79.73,1,circle,triangle,medium,medium,low,65.58,44.81,86.35,25.64,Да
1,triangle,circle,high,low,medium,24.6,8.85,42.06,97.5,1,star,hexagon,medium,low,medium,3.79,50.41,82.04,99.28,Да
0,circle,star,low,low,high,85.33,68.19,87.02,20.9,0,hexagon,square,high,medium,high,28.77,67.05,15.32,32.92,Да
1,circle,hexagon,low,low,medium,74.7,53.98,7.14,50.44,1,star,triangle,high,low,low,30.82,86.17,44.3,12.28,Да
1,square,square,medium,medium,low,98.0,23.97,50.91,9.15,0,square,hexagon,medium,low,high,34.72,67.26,97.21,32.26,Нет
0,circle,circle,low,medium,low,41.53,92.83,20.04,8.23,1,square,star,low,medium,low,38.94,73.95,23.38,85.6,Да
0,triangle,hexagon,low,high,high,87.08,40.42,37.39,10.43,1,square,hexagon,medium,high,low,93.94,18.02,5.02,31.39,Да
1,circle,circle,low,medium,medium,77.91,40.29,69.91,25.95,1,circle,circle,medium,medium,low,74.19,38.41,34.6,61.14,Да
1,triangle,circle,high,low,high,83.19,63.18,9.9,69.63,1,triangle,star,high,high,medium,69.19,58.48,51.09,93.53,Да
1,star,square,medium,medium,medium,68.81,23.08,4.38,86.11,0,hexagon,square,high,high,medium,42.65,61.94,5.59,26.0,Да
0,hexagon,hexagon,high,medium,medium,34.9,58.68,42.08,43.6,0,circle,square,low,medium,high,33.75,27.07,42.67,13.14,Да
0,square,star,low,medium,medium,24.39,36.4,27.14,55.52,1,square,star,medium,high,high,11.96,97.5,25.34,9.68,Нет
1,square,triangle,low,low,medium,27.23,69.5,72.05,20.64,1,star,circle,medium,medium,medium,45.35,11.82,21.21,44.04,Да
0,circle,hexagon,high,medium,medium,56.7,24.77,6.56,79.11,0,square,star,low,low,low,20.53,11.23,26.39,10.43,Да
1,triangle,circle,medium,medium,medium,87.97,18.55,96.65,88.84,1,star,star,low,high,medium,39.1,22.92,10.54,45.38,Да
0,hexagon,hexagon,low,medium,low,44.91,24.98,62.08,48.56,1,hexagon,star,medium,medium,medium,15.64,75.39,7.66,86.27,Да
0,circle,triangle,high,low,low,59.88,93.59,50.13,16.09,1,square,triangle,medium,high,low,34.4,3.66,59.58,77.75,Да
1,hexagon,hexagon,high,medium,medium,73.38,84.92,41.25,0.51,0,hexagon,square,low,medium,high,4.3,98.79,94.78,58.17,Нет
0,triangle,triangle,medium,high,high,85.53,82.89,74.9,53.64,0,square,square,high,medium,medium,0.6,98.77,80.47,85.04,Нет
0,circle,square,high,high,high,64.85,78.07,35.63,49.76,0,square,circle,medium,high,high,86.99,15.97,83.39,10.03,Нет
0,circle,circle,high,low,low,62.93,63.7,77.69,92.58,1,star,square,medium,low,medium,64.13,40.12,73.51,60.94,Да
1,hexagon,star,high,low,high,98.76,9.84,71.07,3.65,0,triangle,circle,medium,low,medium,58.77,20.39,95.6,11.56,Да
0,circle,hexagon,low,medium,medium,86.24,32.47,55.13,14.9,1,star,circle,medium,high,high,51.38,40.8,95.06,48.21,Да
1,hexagon,square,low,low,medium,73.34,56.19,88.87,19.77,0,circle,square,low,medium,high,72.67,53.29,77.83,46.35,Да
0,triangle,hexagon,medium,medium,medium,83.19,10.57,34.6,54.71,0,hexagon,star,low,low,low,73.62,82.27,71.59,26.52,Нет
1,hexagon,square,high,medium,medium,99.99,3.01,5.79,28.47,1,hexagon,star,low,medium,low,93.53,3.58,30.53,82.99,Да
0,triangle,triangle,high,medium,medium,50.57,9.34,37.62,20.57,1,triangle,triangle,low,high,medium,24.44,98.69,9.12,22.82,Нет
0,triangle,square,low,medium,high,70.55,10.81,87.53,51.44,0,square,circle,low,medium,medium,78.52,94.06,9.29,55.19,Нет
0,star,triangle,low,low,high,81.34,10.95,7.73,4.07,0,hexagon,hexagon,high,low,low,99.12,57.04,73.63,48.23,Да
1,hexagon,square,low,high,medium,44.42,19.02,76.32,97.52,0,triangle,hexagon,high,low,low,2.9,48.09,2.84,43.17,Да
0,square,hexagon,medium,low,medium,95.49,49.91,82.53,86.1,0,circle,square,high,high,medium,37.4,55.06,81.64,3.35,Да
1,star,star,low,medium,high,38.22,28.55,42.8,27.2,1,hexagon,square,high,high,low,43.6,1.84,36.65,69.67,Да
1,star,circle,high,high,high,24.31,86.01,19.45,33.62,1,circle,hexagon,low,high,high,82.18,73.77,19.21,1.27,Да
1,hexagon,star,high,medium,medium,67.71,87.61,35.55,24.59,0,star,triangle,low,medium,medium,1.37,49.64,40.76,82.05,Да
0,star,square,high,medium,high,8.07,92.02,39.85,92.84,0,hexagon,circle,high,low,medium,59.86,28.6,70.33,26.64,Нет
0,star,triangle,medium,medium,medium,12.66,47.12,93.23,65.32,1,hexagon,circle,low,high,medium,89.26,46.15,27.51,12.0,Да
0,circle,hexagon,high,medium,low,97.05,77.4,28.46,52.12,0,square,square,low,low,medium,14.76,29.26,17.36,41.7,Нет
0,triangle,circle,high,high,medium,28.17,59.1,97.26,50.86,0,circle,square,medium,low,high,11.56,70.0,73.79,55.94,Да
1,square,circle,high,low,high,3.31,14.44,10.88,16.59,1,star,star,medium,low,low,99.98,61.44,88.07,31.04,Да
1,hexagon,hexagon,low,low,low,47.46,63.57,97.4,96.26,0,triangle,triangle,high,low,medium,82.6,38.81,58.55,12.18,Да
0,circle,square,high,low,high,86.73,83.7,22.33,91.46,0,star,circle,low,high,medium,69.74,31.42,52.39,1.83,Да
1,square,circle,low,high,high,33.33,34.79,16.78,95.24,1,hexagon,star,medium,high,medium,39.9,87.8,75.49,70.38,Да
1,square,hexagon,low,high,high,41.93,74.67,12.01,29.09,1,circle,hexagon,low,medium,medium,85.4,68.22,73.26,88.64,Да
1,circle,square,medium,low,low,15.68,77.45,31.63,47.66,1,hexagon,star,medium,high,high,92.28,71.58,0.63,10.05,Да
0,hexagon,hexagon,medium,high,medium,34.61,64.36,61.66,51.89,1,triangle,hexagon,high,low,low,73.24,61.86,28.18,23.06,Да
1,triangle,circle,high,medium,low,96.54,88.33,66.63,48.97,1,triangle,hexagon,low,medium,high,39.81,7.52,93.2,2.02,Нет
0,circle,star,medium,low,low,87.72,14.48,37.0,1.92,1,hexagon,circle,low,medium,medium,58.35,5.93,96.02,88.51,Да
0,star,circle,low,medium,low,73.99,84.34,23.08,83.31,1,hexagon,star,medium,high,medium,9.85,42.92,51.03,44.47,Да
0,square,circle,low,high,low,78.62,61.07,99.5,74.65,0,hexagon,circle,high,high,high,15.8,93.05,56.01,92.52,Нет
1,star,star,high,medium,low,66.93,85.57,27.06,47.48,1,circle,triangle,medium,low,medium,78.3,52.47,0.07,46.81,Да
1,hexagon,square,high,high,medium,11.8,53.27,37.83,26.74,1,square,triangle,high,high,high,2.93,87.59,67.23,86.22,Да
0,triangle,hexagon,high,low,medium,11.74,32.8,48.1,63.5,1,triangle,triangle,high,medium,high,4.92,9.65,21.24,95.18,Да
1,triangle,square,low,low,high,53.72,89.72,73.96,13.83,1,circle,triangle,high,low,low,50.8,72.43,12.79,33.52,Да
0,triangle,square,low,low,high,59.55,87.74,15.21,99.73,1,triangle,hexagon,low,low,low,17.05,24.53,30.47,64.07,Нет
0,star,hexagon,high,high,high,97.18,26.77,26.61,12.53,1,hexagon,triangle,medium,medium,low,29.37,52.45,66.49,66.64,Да
0,hexagon,square,high,medium,high,45.12,74.41,99.69,5.85,0,triangle,circle,low,medium,low,39.88,29.29,43.63,2.14,Да
0,star,triangle,low,high,medium,91.75,9.13,82.52,61.24,1,star,star,low,medium,high,52.23,71.23,34.91,43.82,Нет
1,square,circle,medium,medium,high,99.03,8.6,44.39,46.34,0,triangle,star,low,medium,medium,28.35,40.09,72.68,85.53,Да
0,triangle,triangle,low,high,medium,84.45,51.14,10.87,71.9,1,star,circle,high,high,high,48.35,46.22,81.37,94.63,Да
0,hexagon,hexagon,medium,medium,high,39.9,3.58,86.67,12.8,0,circle,square,high,medium,medium,37.07,24.53,86.92,89.92,Да
1,star,star,high,low,low,75.34,43.38,78.3,36.37,0,circle,square,high,high,low,8.1,28.15,44.48,97.29,Да
