obj1_bin_0,obj1_nom_0,obj1_nom_1,obj1_nom_2,obj1_ord_0,obj1_ord_1,obj1_ord_2,obj1_qnt_0,obj1_qnt_1,obj1_qnt_2,obj1_qnt_3,obj1_qnt_4,obj2_bin_0,obj2_nom_0,obj2_nom_1,obj2_nom_2,obj2_ord_0,obj2_ord_1,obj2_ord_2,obj2_qnt_0,obj2_qnt_1,obj2_qnt_2,obj2_qnt_3,obj2_qnt_4,Collision
0,star,circle,triangle,high,low,medium,22.72,68.09,87.55,16.44,30.94,1,star,triangle,triangle,low,high,medium,8.76,29.97,39.02,67.5,8.02,Да
1,hexagon,square,square,medium,medium,low,62.23,43.55,82.42,99.16,97.73,1,triangle,hexagon,hexagon,high,medium,high,43.33,95.15,96.88,80.97,14.89,Да
1,hexagon,hexagon,hexagon,medium,low,high,56.3,22.46,91.22,4.51,61.87,0,square,triangle,star,medium,high,medium,20.0,3.94,95.95,30.03,92.37,Да
1,circle,square,star,medium,medium,low,63.76,65.94,6.56,77.64,34.61,1,triangle,circle,hexagon,low,high,low,18.03,11.47,2.2,16.72,38.44,Да
0,circle,square,triangle,medium,high,high,24.91,35.13,35.35,23.2,79.86,1,circle,circle,triangle,medium,low,high,73.01,72.66,30.74,23.74,75.57,Нет
0,square,star,star,high,medium,medium,98.85,58.91,4.65,32.36,16.38,1,triangle,circle,star,high,low,high,82.65,60.87,89.93,81.09,69.02,Да
0,square,hexagon,star,medium,low,high,98.73,66.81,32.14,91.18,99.25,1,star,hexagon,hexagon,high,high,high,92.11,71.71,3.25,54.71,47.38,Да
1,hexagon,star,star,medium,high,low,87.88,13.77,28.06,30.66,78.88,0,star,hexagon,hexagon,medium,low,low,68.4,64.16,95.69,53.65,86.06,Да
1,square,square,triangle,medium,high,low,23.82,4.93,91.04,37.7,9.75,1,triangle,star,hexagon,high,low,medium,6.56,52.72,38.8,57.68,65.45,Да
1,square,hexagon,hexagon,low,high,medium,75.27,49.33,94.49,18.22,84.83,0,circle,triangle,star,medium,medium,medium,35.71,3.12,11.48,49.23,73.98,Да
0,square,triangle,star,medium,medium,low,12.55,15.83,69.51,7.72,25.86,0,star,square,square,high,high,low,44.16,80.89,30.11,86.34,83.69,Нет
0,star,triangle,square,low,medium,high,91.7,8.97,28.28,10.8,63.78,1,star,square,square,low,low,high,27.59,51.01,80.82,50.74,22.26,Нет
0,square,circle,hexagon,medium,high,low,22.4,8.9,0.69,59.37,16.51,0,triangle,square,triangle,high,low,low,53.99,10.58,99.84,59.6,29.33,Да
1,square,star,star,high,medium,low,44.1,70.21,67.06,4.68,71.08,0,triangle,hexagon,star,high,low,medium,23.26,19.25,13.38,97.98,75.55,Да
1,star,square,triangle,high,low,low,64.36,90.53,49.94,22.57,75.74,1,circle,star,star,medium,low,high,89.94,66.2,63.76,45.53,82.92,Да
1,circle,triangle,star,high,medium,high,36.63,93.18,20.73,39.35,85.16,0,square,circle,circle,low,low,medium,14.35,7.7,92.53,18.71,59.76,Да
1,hexagon,hexagon,star,low,high,high,23.86,93.59,17.58,10.85,48.78,0,hexagon,circle,hexagon,low,low,low,42.61,86.95,89.97,56.3,99.33,Да
0,triangle,square,circle,low,low,medium,79.29,67.1,55.99,74.83,55.35,0,hexagon,star,triangle,high,high,low,12.48,79.07,38.34,70.46,87.8,Нет
0,circle,circle,circle,medium,high,high,81.25,92.59,13.03,97.15,21.5,1,hexagon,hexagon,star,low,medium,high,35.83,30.63,86.58,12.52,80.05,Да
0,star,square,hexagon,high,high,low,47.72,13.18,54.91,89.5,51.57,1,triangle,square,circle,low,medium,low,48.48,88.35,19.16,16.2,24.54,Да
1,star,circle,circle,medium,low,low,29.89,60.15,91.6,95.36,53.18,0,star,triangle,circle,high,high,low,55.39,88.52,63.21,2.44,33.3,Да
0,hexagon,square,triangle,medium,high,high,70.94,76.0,79.15,54.49,80.92,1,star,hexagon,star,low,low,high,33.15,83.78,59.8,74.44,36.07,Да
1,square,hexagon,circle,high,low,high,90.0,94.31,94.14,14.81,71.12,1,square,square,triangle,high,low,low,80.96,30.77,78.29,20.21,9.28,Нет
1,triangle,star,triangle,medium,medium,medium,80.38,32.84,24.83,66.68,69.83,0,star,circle,triangle,low,high,high,51.54,65.59,22.9,90.11,73.14,Да
1,triangle,triangle,star,low,low,high,56.13,58.48,95.21,5.97,2.97,0,triangle,star,square,low,low,low,99.24,45.14,62.89,51.54,41.22,Да
0,triangle,square,hexagon,low,medium,medium,5.97,40.36,47.52,47.61,54.64,0,circle,star,square,low,medium,low,12.35,53.89,61.04,95.52,62.1,Да
0,circle,square,circle,high,low,medium,91.92,53.83,63.07,78.93,99.27,0,circle,square,triangle,medium,medium,low,18.35,40.97,8.42,38.31,70.95,Нет
0,star,hexagon,circle,high,low,high,90.86,50.36,29.4,85.49,75.22,1,hexagon,hexagon,circle,high,high,low,80.18,0.4,33.06,95.58,0.84,Да
0,triangle,hexagon,hexagon,high,high,medium,25.61,84.97,99.42,29.54,83.48,0,hexagon,square,square,low,low,medium,55.43,1.0,20.74,97.76,4.78,Нет
0,triangle,triangle,triangle,high,medium,medium,68.66,82.41,43.78,22.19,49.36,0,circle,hexagon,circle,low,low,high,36.0,77.28,99.96,13.0,33.51,Да
0,square,square,triangle,medium,low,low,37.37,39.49,18.75,68.95,83.2,0,hexagon,circle,square,high,low,low,41.04,94.64,99.06,12.49,65.55,Да
0,circle,hexagon,circle,medium,low,low,22.0,28.1,57.39,13.88,81.7,0,hexagon,star,circle,high,low,high,56.38,22.96,25.24,42.35,47.83,Да
1,star,star,triangle,high,high,low,1.07,85.09,25.56,99.4,53.0,0,square,hexagon,hexagon,high,medium,high,8.58,54.43,80.85,41.39,93.89,Да
0,hexagon,circle,triangle,high,high,high,36.51,95.47,43.6,33.22,56.84,1,circle,circle,star,low,medium,medium,76.51,30.6,81.65,64.99,25.69,Да
0,square,circle,circle,medium,medium,low,21.1,1.86,20.81,74.94,5.2,0,square,triangle,triangle,high,low,low,44.91,47.75,93.59,11.27,10.39,Да
0,square,hexagon,circle,medium,high,medium,2.37,50.1,38.68,72.56,85.31,1,hexagon,square,hexagon,medium,high,low,41.25,11.81,12.92,75.63,11.44,Да
0,square,triangle,circle,low,low,low,52.67,77.15,9.25,31.02,13.39,0,star,hexagon,triangle,low,high,medium,77.32,72.54,66.76,22.49,22.5,Да
1,triangle,hexagon,square,medium,low,low,23.25,98.6,28.48,38.62,30.08,0,hexagon,square,circle,low,medium,low,56.92,51.63,20.59,15.06,23.62,Да
0,hexagon,hexagon,circle,high,low,high,58.88,53.05,24.88,84.17,74.45,1,hexagon,square,square,high,high,medium,75.42,30.87,65.77,79.45,37.89,Да
1,circle,circle,square,high,high,high,41.83,71.9,94.77,22.8,30.1,0,square,star,square,high,medium,low,92.86,66.36,87.22,8.03,56.41,Да
1,star,hexagon,star,low,medium,high,34.13,93.33,59.26,6.0,50.55,0,triangle,square,square,medium,medium,medium,94.58,51.12,8.12,71.16,24.92,Да
0,circle,triangle,triangle,low,low,high,37.6,37.52,2.65,14.73,15.41,1,triangle,triangle,star,medium,high,medium,42.93,40.43,63.7,11.11,51.54,Да
0,square,circle,square,low,high,low,57.39,88.48,91.37,68.41,29.15,0,star,star,star,low,low,high,6.95,53.32,53.76,74.01,47.78,Нет
0,hexagon,circle,star,medium,low,medium,83.4,26.62,64.44,23.74,73.43,1,hexagon,square,triangle,low,low,medium,1.25,95.37,17.56,79.05,30.91,Нет
0,circle,circle,triangle,medium,high,medium,66.93,72.55,33.72,56.71,41.83,1,triangle,triangle,square,high,medium,low,70.52,6.93,23.76,58.47,43.41,Да
0,circle,star,triangle,high,medium,low,11.06,95.59,36.64,39.35,56.31,1,star,hexagon,hexagon,high,low,low,8.15,92.4,52.05,35.18,38.34,Да
1,square,square,triangle,high,high,medium,56.7,64.83,3.14,86.82,35.7,0,hexagon,circle,triangle,medium,medium,low,39.02,12.63,86.05,23.62,95.0,Да
0,square,hexagon,hexagon,low,medium,medium,76.89,37.62,97.43,48.75,93.06,0,circle,triangle,star,medium,low,medium,66.23,20.64,67.52,80.89,6.89,Да
0,circle,star,hexagon,low,medium,low,31.11,7.79,86.05,13.96,85.62,0,star,hexagon,star,medium,medium,low,99.84,97.92,2.74,10.68,76.7,Нет
1,circle,hexagon,square,medium,high,high,62.8,20.07,6.54,83.28,11.27,0,triangle,hexagon,square,high,high,medium,22.31,81.0,12.62,97.45,30.94,Да
1,triangle,triangle,square,high,medium,low,0.04,72.93,68.16,8.27,97.77,1,hexagon,hexagon,star,medium,low,medium,0.97,35.17,88.27,77.91,18.54,Да
1,hexagon,square,triangle,high,high,high,93.97,98.97,44.92,82.82,80.94,0,star,circle,circle,high,medium,medium,4.13,40.47,65.26,69.04,87.07,Да
1,square,hexagon,star,low,low,medium,26.77,84.98,80.83,4.15,15.84,1,square,square,star,high,high,low,22.33,29.91,1.81,98.86,46.95,Да
0,star,hexagon,square,medium,medium,high,90.6,79.15,62.34,0.36,4.16,0,star,square,square,medium,high,medium,99.3,22.52,59.61,68.87,51.01,Да
0,star,square,circle,high,low,high,21.67,1.87,41.28,75.55,89.3,1,triangle,square,triangle,high,high,low,7.71,6.09,16.86,10.4,41.58,Да
0,square,triangle,circle,high,low,medium,89.62,73.37,43.64,56.01,75.78,1,hexagon,triangle,star,high,high,low,74.93,3.37,91.99,32.26,40.45,Да
0,hexagon,triangle,square,medium,medium,high,55.46,82.76,65.16,21.5,27.56,1,circle,circle,hexagon,high,low,high,14.99,50.16,12.24,58.54,69.29,Да
1,star,hexagon,star,low,high,medium,18.25,32.5,65.47,96.59,95.2,0,circle,star,hexagon,medium,low,medium,20.38,53.01,7.7,57.54,75.94,Да
0,triangle,square,circle,low,high,medium,31.92,99.97,55.76,63.7,90.61,1,star,circle,circle,high,low,low,8.59,76.16,64.48,1.01,78.91,Да
1,square,circle,triangle,medium,high,low,82.99,3.59,88.42,23.86,21.32,0,square,star,triangle,high,low,low,22.81,9.51,79.27,26.0,52.52,Нет
1,star,circle,triangle,medium,high,low,95.28,39.11,77.93,41.6,39.92,1,circle,hexagon,circle,medium,medium,medium,11.55,51.47,27.38,73.63,70.2,Да
0,star,star,hexagon,medium,low,low,87.65,21.26,11.86,91.32,4.74,0,square,square,circle,high,high,medium,1.74,92.45,30.13,65.96,77.76,Нет
0,square,square,hexagon,high,high,medium,87.15,97.25,87.19,20.34,30.83,0,star,star,square,medium,medium,high,79.86,85.27,35.68,89.75,68.33,Да
0,hexagon,triangle,hexagon,medium,medium,high,0.43,67.21,20.18,92.69,49.6,0,hexagon,square,square,medium,medium,low,19.05,53.46,76.58,96.02,19.36,Да
0,square,star,star,low,low,high,44.84,41.67,95.04,21.68,6.34,0,hexagon,circle,square,high,low,high,11.86,13.36,26.2,86.95,71.18,Да
0,circle,triangle,triangle,high,high,low,83.7,97.26,80.73,2.35,33.68,0,circle,square,hexagon,high,high,medium,27.22,15.61,8.82,55.31,64.82,Нет
1,star,star,star,medium,low,low,3.52,6.15,90.91,26.84,15.08,0,circle,square,star,low,high,medium,75.38,47.73,30.92,54.3,9.62,Да
1,circle,triangle,circle,medium,medium,low,69.41,21.95,67.66,5.46,92.35,0,circle,triangle,triangle,low,high,low,22.48,61.74,96.6,36.95,64.62,Нет
0,hexagon,hexagon,triangle,medium,medium,medium,50.11,42.26,65.16,23.29,82.95,0,circle,star,square,high,medium,high,54.19,97.86,43.45,89.88,87.51,Да
0,circle,triangle,hexagon,low,high,medium,79.04,12.43,24.91,27.2,76.63,0,star,triangle,triangle,medium,low,high,21.7,83.13,56.0,83.06,41.32,Нет
0,hexagon,square,hexagon,low,medium,low,26.08,99.69,62.61,41.67,77.45,0,square,circle,circle,medium,medium,high,38.71,41.44,76.23,77.9,13.36,Да
1,square,star,circle,low,low,medium,88.22,57.34,42.02,28.27,1.44,0,triangle,hexagon,star,low,low,high,52.13,35.02,55.85,77.84,61.06,Да
1,triangle,circle,triangle,high,medium,low,29.67,16.21,15.34,71.17,60.24,0,star,hexagon,hexagon,medium,medium,medium,75.78,1.35,65.68,84.89,23.9,Да
0,triangle,hexagon,star,low,high,high,95.12,24.85,36.01,97.08,59.09,0,circle,square,triangle,low,low,medium,28.17,0.77,88.03,91.89,54.5,Нет
0,square,triangle,star,medium,low,medium,64.05,39.62,66.21,4.75,99.26,1,circle,hexagon,star,medium,high,low,44.65,47.44,37.3,82.1,66.93,Да
0,star,circle,circle,low,high,medium,19.7,72.64,87.57,51.3,63.25,0,circle,triangle,triangle,high,medium,medium,64.29,6.93,11.15,81.5,51.03,Нет
1,hexagon,star,triangle,high,low,medium,77.59,30.41,43.81,26.17,65.06,1,triangle,square,circle,medium,low,medium,27.52,15.64,9.45,66.03,30.86,Да
0,circle,hexagon,star,low,high,medium,53.48,29.79,29.0,46.27,38.08,1,square,square,square,medium,high,low,22.0,98.04,78.26,45.81,85.7,Да
1,triangle,hexagon,hexagon,high,medium,high,40.79,62.59,16.1,70.46,50.04,1,circle,star,circle,medium,high,medium,56.89,71.72,65.49,55.09,13.59,Да
0,circle,hexagon,hexagon,medium,medium,high,47.21,4.58,40.3,87.68,39.53,1,hexagon,square,triangle,low,low,low,95.24,45.23,56.65,53.53,4.28,Да
0,circle,circle,star,high,high,medium,39.93,71.2,28.45,88.67,91.15,0,circle,hexagon,hexagon,low,high,medium,91.01,85.79,93.0,82.42,82.87,Да
0,circle,star,triangle,low,high,high,70.75,54.77,44.72,16.31,20.29,0,triangle,star,triangle,medium,high,medium,60.04,17.74,62.68,26.6,3.42,Да
0,star,triangle,star,medium,high,low,25.89,43.4,10.07,56.26,15.04,0,triangle,triangle,hexagon,high,medium,high,42.2,38.93,4.77,36.32,48.72,Да
0,triangle,star,circle,low,high,high,51.21,39.3,73.55,28.29,99.69,1,triangle,hexagon,hexagon,high,medium,low,56.58,29.48,46.87,55.72,53.78,Да
1,circle,hexagon,triangle,low,high,low,75.54,22.11,0.44,49.78,93.08,0,triangle,hexagon,triangle,high,low,high,80.2,99.55,21.49,98.5,33.84,Да
1,circle,star,star,medium,medium,medium,14.36,24.03,69.96,92.0,59.3,0,star,hexagon,triangle,low,low,high,9.28,90.11,62.13,48.94,27.59,Да
1,triangle,triangle,hexagon,medium,high,low,29.18,49.98,30.66,6.07,77.28,1,circle,triangle,hexagon,high,low,high,78.12,52.61,18.77,12.64,74.03,Да
1,circle,star,triangle,low,low,low,21.35,19.83,35.92,59.42,11.1,1,hexagon,star,triangle,low,high,high,65.8,42.4,64.5,67.41,36.63,Да
0,hexagon,hexagon,square,medium,low,high,57.19,56.77,17.12,35.97,76.84,0,star,star,star,medium,low,high,26.9,99.81,88.33,61.63,12.37,Да
1,triangle,hexagon,triangle,low,medium,medium,41.21,64.97,96.82,86.81,46.49,1,square,hexagon,hexagon,low,medium,low,87.6,20.63,7.72,84.66,46.32,Нет
0,circle,triangle,hexagon,high,high,high,32.39,45.78,5.3,21.83,82.7,1,star,square,hexagon,high,high,high,7.99,40.79,25.9,85.49,72.64,Да
0,star,square,triangle,high,medium,high,35.78,10.7,28.31,33.3,51.56,1,circle,square,triangle,medium,medium,low,91.87,71.18,67.35,25.91,30.81,Да
0,hexagon,star,circle,low,medium,medium,46.95,93.76,14.69,2.03,72.68,1,star,hexagon,circle,medium,medium,high,38.79,70.38,71.12,4.53,13.21,Да
0,square,hexagon,hexagon,high,high,medium,41.84,83.32,48.23,42.99,33.94,1,triangle,square,star,medium,medium,medium,81.03,57.42,58.68,78.5,34.11,Да
0,star,star,hexagon,low,low,high,70.63,95.35,56.0,63.32,73.18,1,star,triangle,triangle,medium,high,medium,15.45,95.19,13.91,65.24,54.55,Да
0,square,triangle,circle,medium,low,high,69.27,36.82,19.63,19.62,27.19,1,triangle,star,square,high,low,medium,56.75,24.68,24.26,14.14,10.17,Да
0,square,circle,square,high,high,low,2.66,3.22,65.53,63.57,95.44,1,star,triangle,star,medium,low,medium,3.34,56.86,90.74,98.55,23.45,Да
1,circle,circle,triangle,medium,high,low,70.96,43.63,55.27,74.47,67.04,0,square,hexagon,square,low,medium,low,27.87,81.05,81.92,92.59,97.08,Да
1,hexagon,hexagon,circle,low,high,high,22.2,46.51,84.21,19.24,47.85,1,circle,square,star,medium,high,high,82.97,23.25,95.0,72.31,20.42,Да
1,circle,triangle,triangle,low,high,high,41.98,70.65,90.65,75.53,60.6,1,circle,hexagon,hexagon,low,high,low,45.44,87.11,40.91,5.37,6.35,Да
1,star,triangle,triangle,high,high,high,22.25,73.47,69.45,93.28,61.64,0,star,triangle,star,medium,medium,low,65.95,63.91,43.96,21.33,43.22,Да
0,square,star,square,medium,low,high,11.9,42.48,63.03,22.25,85.46,0,triangle,star,triangle,high,low,low,80.72,38.11,25.89,32.46,7.38,Нет
1,circle,hexagon,triangle,low,medium,high,58.39,97.72,60.54,13.5,55.83,1,square,circle,square,medium,high,high,53.03,64.77,52.45,5.59,1.36,Да
0,star,circle,circle,low,medium,medium,95.06,11.23,16.71,33.34,56.35,1,triangle,hexagon,circle,low,low,medium,58.58,92.81,82.99,82.74,1.55,Нет
1,star,triangle,triangle,medium,low,high,37.2,90.24,88.32,19.07,58.67,0,circle,hexagon,square,high,low,medium,76.63,98.82,24.77,7.66,29.64,Да
0,square,triangle,triangle,medium,high,high,67.83,76.99,36.02,77.52,77.31,0,triangle,hexagon,hexagon,high,high,low,12.04,28.14,14.06,20.54,7.38,Нет
1,circle,circle,square,low,high,low,45.31,53.32,69.14,13.28,49.12,1,square,hexagon,hexagon,high,low,medium,7.16,90.91,75.05,31.89,19.29,Да
1,hexagon,star,triangle,medium,medium,medium,18.13,76.26,44.07,2.25,21.31,1,square,star,circle,high,high,medium,62.19,3.86,69.34,33.19,64.83,Да
0,star,star,hexagon,high,high,low,92.1,75.42,90.29,35.18,41.81,0,triangle,star,star,high,medium,high,97.51,0.73,82.92,26.51,28.84,Нет
1,circle,star,star,medium,medium,high,44.96,16.67,40.75,78.47,37.55,1,hexagon,triangle,star,low,high,low,64.48,60.16,75.15,97.86,57.55,Да
0,hexagon,star,hexagon,high,low,high,0.84,53.25,56.0,65.13,5.87,1,square,circle,hexagon,medium,low,low,70.51,48.16,41.93,96.08,41.13,Да
0,square,hexagon,square,medium,low,high,45.66,47.09,18.75,53.05,79.98,0,square,hexagon,circle,low,low,low,65.86,46.92,15.68,62.03,88.47,Да
0,hexagon,star,triangle,low,medium,high,0.59,49.41,55.4,45.79,83.63,0,hexagon,triangle,hexagon,low,low,low,60.57,23.41,71.45,12.51,69.64,Нет
1,square,star,circle,low,high,high,79.39,16.83,20.26,64.95,26.72,1,circle,star,square,medium,medium,medium,19.76,59.75,87.84,70.67,85.25,Да
0,star,hexagon,triangle,medium,medium,medium,36.79,38.5,79.45,49.22,32.4,1,star,square,star,medium,medium,medium,84.03,1.69,15.28,97.54,51.89,Да
1,triangle,triangle,triangle,medium,medium,medium,61.46,51.88,36.73,77.49,32.09,0,star,star,square,medium,low,medium,57.64,43.38,51.87,99.83,78.12,Да
1,triangle,square,square,low,low,medium,76.67,68.43,42.43,86.64,51.73,1,star,star,square,high,medium,low,97.84,36.69,32.89,61.66,61.56,Да
1,star,star,triangle,medium,medium,medium,2.77,42.32,64.03,17.36,46.91,1,star,square,triangle,high,high,high,6.91,19.31,51.95,18.86,74.39,Да
1,hexagon,square,circle,low,low,medium,51.81,64.69,8.6,23.2,88.68,1,circle,square,star,high,high,medium,29.85,51.07,3.13,83.17,68.46,Да
1,triangle,circle,circle,low,low,low,63.81,61.75,31.48,51.37,49.36,1,hexagon,triangle,hexagon,high,low,low,9.94,69.03,35.35,62.28,30.05,Да
1,square,square,star,low,low,low,47.12,81.3,93.33,86.58,17.79,0,square,circle,hexagon,medium,high,low,85.92,81.3,48.42,45.21,12.54,Да
1,star,circle,star,high,medium,medium,30.63,41.49,86.21,91.84,74.75,1,circle,circle,square,medium,low,low,81.79,46.22,15.09,15.0,80.64,Да
1,circle,square,triangle,high,medium,high,46.32,87.27,23.12,12.58,86.82,1,star,star,circle,medium,medium,medium,77.31,23.99,40.75,23.98,7.73,Да
0,triangle,star,circle,high,high,high,39.32,2.63,51.28,30.31,60.95,0,triangle,square,triangle,high,low,low,67.86,20.99,17.6,57.87,60.52,Да
1,hexagon,square,triangle,low,high,high,61.16,90.08,58.33,76.96,76.46,1,star,star,triangle,medium,low,high,10.66,57.92,21.57,26.07,98.88,Да
0,star,triangle,hexagon,low,low,medium,46.91,95.13,30.16,93.37,22.45,1,circle,circle,square,low,medium,medium,40.59,38.93,97.77,47.79,18.27,Да
1,triangle,square,square,medium,high,medium,13.02,41.25,34.76,8.12,89.98,0,circle,circle,triangle,medium,medium,medium,70.45,31.76,60.18,71.56,74.35,Да
1,triangle,circle,square,high,high,high,8.39,94.93,97.8,46.95,7.53,0,square,hexagon,triangle,high,high,low,36.08,52.3,38.94,98.74,95.32,Да
1,star,triangle,circle,low,low,low,16.32,86.45,13.85,49.57,89.92,0,triangle,circle,square,medium,low,medium,71.78,55.64,52.13,4.39,49.55,Да
1,circle,square,hexagon,medium,low,low,6.56,5.7,91.13,0.86,36.39,1,star,hexagon,hexagon,low,low,low,28.54,23.38,38.31,79.68,57.3,Да
1,star,circle,circle,medium,medium,low,25.36,65.14,35.42,85.43,8.99,1,triangle,star,square,medium,high,low,54.35,37.83,60.18,12.79,36.77,Да
0,circle,circle,hexagon,high,low,low,7.0,91.77,23.91,10.74,18.14,0,hexagon,triangle,square,high,low,low,35.45,70.77,0.05,94.35,44.18,Да
0,star,star,circle,high,high,high,60.36,20.61,26.05,83.75,98.91,1,hexagon,circle,star,high,medium,medium,92.15,38.74,23.61,77.0,63.01,Да
1,square,circle,star,high,high,low,44.47,92.06,28.33,2.1,37.29,0,square,hexagon,hexagon,low,low,low,44.24,44.41,98.89,39.79,87.15,Да
1,square,triangle,triangle,low,high,medium,25.55,20.69,28.69,98.3,77.41,1,triangle,triangle,square,low,medium,high,28.67,64.0,11.23,51.26,95.23,Да
0,star,hexagon,square,low,medium,medium,1.25,63.13,25.4,52.49,47.72,1,circle,triangle,star,high,medium,low,5.7,19.08,7.89,67.67,54.32,Да
0,circle,circle,square,high,high,medium,14.62,38.06,84.25,29.88,57.67,0,star,star,triangle,low,medium,low,14.55,86.68,49.32,56.1,78.23,Да
1,triangle,triangle,hexagon,medium,medium,low,66.67,54.81,26.78,60.63,63.65,1,circle,square,circle,low,medium,medium,56.49,33.84,29.08,98.0,73.65,Да
1,star,hexagon,star,low,high,medium,24.94,28.15,86.18,28.38,60.28,0,hexagon,triangle,hexagon,medium,low,low,70.11,68.77,53.38,99.86,24.7,Да
0,triangle,square,hexagon,low,medium,medium,33.29,40.74,96.93,10.77,99.83,1,triangle,star,star,low,high,medium,95.44,29.72,96.07,5.7,46.19,Нет
0,star,circle,star,high,high,medium,7.63,50.34,27.88,25.21,55.14,1,square,square,hexagon,high,medium,medium,59.68,64.81,12.62,72.79,68.35,Да
0,hexagon,star,hexagon,low,medium,medium,54.83,50.19,56.51,84.08,62.13,1,triangle,triangle,star,low,high,medium,68.08,27.73,44.0,74.68,12.89,Да
1,circle,square,circle,high,high,high,80.44,99.41,45.61,24.7,34.94,1,hexagon,star,triangle,low,high,high,61.98,74.8,75.88,79.01,88.4,Да
1,hexagon,star,circle,low,low,low,35.33,85.47,84.67,41.09,24.06,1,circle,star,triangle,low,medium,high,90.25,10.49,16.07,91.71,40.25,Нет
1,hexagon,triangle,square,medium,low,low,11.47,14.72,30.83,54.95,44.9,0,triangle,hexagon,circle,low,medium,high,30.24,30.75,71.21,59.34,45.35,Да
0,circle,triangle,hexagon,low,medium,low,95.4,96.06,76.48,87.0,61.42,0,triangle,star,triangle,low,high,high,60.32,56.75,40.02,25.45,86.97,Да
1,star,hexagon,hexagon,high,medium,high,51.13,56.82,47.56,1.08,31.47,1,star,triangle,triangle,low,high,medium,95.98,63.32,62.08,67.17,17.23,Да
1,circle,star,circle,medium,high,low,8.94,60.98,63.09,88.21,49.97,0,square,triangle,circle,high,low,high,0.71,13.82,52.56,32.3,3.55,Да
1,circle,triangle,hexagon,medium,medium,high,49.74,27.61,57.66,74.11,81.49,1,square,circle,hexagon,medium,medium,medium,27.1,31.95,45.06,34.25,28.6,Да
1,square,star,square,high,medium,medium,4.49,30.3,6.24,38.68,42.39,0,star,triangle,triangle,high,low,high,75.88,10.18,47.9,61.3,15.02,Да
1,square,triangle,square,medium,medium,high,5.53,13.79,58.86,99.21,57.82,1,star,square,hexagon,medium,medium,high,46.99,83.43,14.72,28.91,98.56,Да
0,triangle,star,hexagon,low,high,low,31.85,82.96,82.75,5.88,92.5,0,hexagon,circle,circle,medium,high,high,16.84,98.37,43.42,69.45,56.62,Да
0,circle,hexagon,square,medium,high,high,67.73,48.34,28.84,73.78,62.32,1,circle,star,square,high,high,low,57.17,28.38,75.31,85.31,56.45,Да
1,hexagon,square,square,medium,low,high,70.51,9.76,40.27,71.99,31.08,0,star,circle,triangle,low,high,low,51.51,48.31,89.67,98.55,79.41,Да
1,hexagon,circle,hexagon,medium,low,medium,90.15,44.43,20.51,94.69,56.98,0,hexagon,square,hexagon,high,high,low,45.41,50.65,62.67,16.84,25.85,Да
1,square,triangle,hexagon,low,high,high,10.8,34.05,20.96,82.44,86.08,1,circle,circle,star,low,low,medium,34.17,16.45,82.73,45.53,52.27,Да
0,circle,star,circle,medium,low,high,46.4,69.0,30.71,57.56,15.28,0,triangle,square,star,medium,high,high,5.25,66.76,50.76,74.07,14.21,Да
1,star,triangle,circle,low,low,high,47.64,18.66,75.37,23.24,82.35,1,star,star,square,medium,low,low,60.41,51.68,21.62,57.74,9.35,Да
0,square,triangle,star,medium,medium,high,46.08,93.53,48.13,50.98,10.05,0,square,circle,triangle,medium,high,medium,51.73,51.39,72.39,6.46,43.97,Да
0,square,circle,hexagon,high,low,low,84.15,78.12,69.12,10.27,95.72,1,square,triangle,triangle,low,low,low,58.54,5.86,70.18,34.8,91.29,Нет
1,hexagon,hexagon,star,low,high,medium,81.14,39.15,93.56,48.86,15.96,0,triangle,triangle,triangle,low,medium,medium,0.24,7.99,0.73,79.37,44.11,Нет
1,star,circle,hexagon,low,high,high,50.77,18.82,73.04,19.39,46.62,1,triangle,square,star,medium,medium,medium,8.27,96.43,47.95,49.28,45.17,Да
1,star,square,star,low,medium,medium,77.85,76.75,37.32,93.46,95.09,1,triangle,square,square,medium,low,low,16.77,93.97,93.67,69.44,86.51,Да
1,hexagon,square,triangle,medium,low,medium,5.92,11.86,51.07,40.66,20.88,1,hexagon,square,star,high,low,medium,44.84,1.82,98.44,64.05,28.6,Да
1,hexagon,square,hexagon,low,low,low,53.21,8.74,27.86,14.95,64.18,0,triangle,star,triangle,low,medium,low,80.79,54.05,45.69,94.33,48.99,Да
1,hexagon,square,square,high,high,high,9.49,67.99,6.57,2.37,73.73,1,hexagon,square,square,medium,medium,high,24.58,6.48,72.18,85.82,16.44,Нет
0,star,square,star,high,low,high,86.7,20.03,66.6,33.05,3.79,0,star,triangle,star,medium,high,high,80.83,79.31,1.76,34.38,84.62,Да
0,star,star,triangle,medium,medium,low,50.31,64.31,66.18,5.78,59.42,0,star,triangle,triangle,high,medium,medium,23.53,4.93,26.81,49.77,3.72,Нет
1,square,triangle,triangle,low,medium,low,1.76,35.53,85.62,45.93,76.0,1,hexagon,square,square,high,high,low,74.9,54.93,72.18,47.64,41.31,Да
0,triangle,star,circle,medium,low,low,54.97,9.59,15.97,4.7,96.97,1,circle,hexagon,square,low,low,high,87.42,61.93,65.3,27.89,27.66,Да
0,square,star,triangle,high,medium,medium,73.78,62.45,88.43,83.33,13.88,0,circle,square,circle,high,medium,medium,81.65,9.61,66.06,62.11,25.73,Да
